0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000029802322388e-01,0.000000000000000000e+00,2.000000029802322388e-01,-1.250000000000000000e-01,1.000000014901161194e-01,-1.250000000000000000e-01,0.000000000000000000e+00,-1.250000000000000000e-01,-1.000000014901161194e-01,-1.250000000000000000e-01,-2.000000029802322388e-01,-1.250000000000000000e-01,-2.000000029802322388e-01,0.000000000000000000e+00,-2.000000029802322388e-01,1.250000000000000000e-01,-1.000000014901161194e-01,1.250000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01,1.000000014901161194e-01,1.250000000000000000e-01,2.000000029802322388e-01,1.250000000000000000e-01
1.000000014901161194e-01,4.327382484916597605e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.327382426708936691e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.327382426708936691e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.327382147312164307e-02,0.000000000000000000e+00,2.004327476024627686e-01,0.000000000000000000e+00,2.004327476024627686e-01,-1.250000000000000000e-01,1.004327386617660522e-01,-1.250000000000000000e-01,4.327382484916597605e-04,-1.250000000000000000e-01,-9.956726431846618652e-02,-1.250000000000000000e-01,-1.995672583580017090e-01,-1.250000000000000000e-01,-1.995672583580017090e-01,0.000000000000000000e+00,-1.995672583580017090e-01,1.250000000000000000e-01,-9.956726431846618652e-02,1.250000000000000000e-01,4.327382484916597605e-04,1.250000000000000000e-01,1.004327386617660522e-01,1.250000000000000000e-01,2.004327476024627686e-01,1.250000000000000000e-01
2.000000029802322388e-01,1.294464222155511379e-03,0.000000000000000000e+00,4.341922758612781763e-04,8.617259562015533447e-03,0.000000000000000000e+00,4.341922700405120850e-03,8.617259562015533447e-03,2.008880823850631714e-01,1.014677211642265320e-01,4.289877414703369141e-02,2.008880853652954102e+00,2.012944370508193970e-01,8.683845953783020377e-05,2.013487070798873901e-01,-1.249131485819816589e-01,1.013487279415130615e-01,-1.249565631151199341e-01,1.348738209344446659e-03,-1.249999850988388062e-01,-9.865124523639678955e-02,-1.250434070825576782e-01,-1.986512392759323120e-01,-1.250868290662765503e-01,-1.987055093050003052e-01,-8.683845953783020377e-05,-1.987597793340682983e-01,1.249131485819816589e-01,-9.875980019569396973e-02,1.249565631151199341e-01,1.240190234966576099e-03,1.249999850988388062e-01,1.012401729822158813e-01,1.250434070825576782e-01,2.012401670217514038e-01,1.250868290662765503e-01
3.000000119209289551e-01,2.581469714641571045e-03,5.588078124674211722e-07,5.918778479099273682e-04,1.287005376070737839e-02,5.588078238361049443e-06,1.576855662278831005e-03,1.287005469202995300e-02,4.899872839450836182e-02,2.451407723128795624e-02,4.252795502543449402e-02,-1.518893480300903320e+00,2.025814354419708252e-01,1.189343674923293293e-04,2.026554346084594727e-01,-1.248810440301895142e-01,1.026554405689239502e-01,-1.249402314424514771e-01,2.655454445630311966e-03,-1.249994188547134399e-01,-9.734453260898590088e-02,-1.250586062669754028e-01,-1.973445117473602295e-01,-1.251177936792373657e-01,-1.974185109138488770e-01,-1.178167512989602983e-04,-1.974924802780151367e-01,1.248821616172790527e-01,-9.749250113964080811e-02,1.249413490295410156e-01,2.507484983652830124e-03,1.250005364418029785e-01,1.025074720382690430e-01,1.250597387552261353e-01,2.025074660778045654e-01,1.251189261674880981e-01
4.000000059604644775e-01,4.290071781724691391e-03,1.570091626490466297e-06,9.101157775148749352e-04,1.708602160215377808e-02,1.011283893603831530e-05,3.182379296049475670e-03,1.708602532744407654e-02,7.446821779012680054e-02,3.728580102324485779e-02,4.215971007943153381e-02,2.546949088573455811e-01,2.042899876832962036e-01,1.835932343965396285e-04,2.044037580490112305e-01,-1.248163506388664246e-01,1.044037938117980957e-01,-1.249073669314384460e-01,4.403836093842983246e-03,-1.249983757734298706e-01,-9.559611976146697998e-02,-1.250893920660018921e-01,-1.955960690975189209e-01,-1.251804083585739136e-01,-1.957098394632339478e-01,-1.804530475055798888e-04,-1.958236098289489746e-01,1.248194947838783264e-01,-9.582364559173583984e-02,1.249105110764503479e-01,4.176307469606399536e-03,1.250015199184417725e-01,1.041762679815292358e-01,1.250925213098526001e-01,2.041762173175811768e-01,1.251835376024246216e-01
5.000000000000000000e-01,6.416623480618000031e-03,3.505500671963091008e-06,1.320448005571961403e-03,2.126551792025566101e-02,1.935408909048419446e-05,4.103322513401508331e-03,2.126552723348140717e-02,7.714450359344482422e-02,3.862972557544708252e-02,4.179501160979270935e-02,2.676287293434143066e-02,2.064164429903030396e-01,2.675950236152857542e-04,2.065815031528472900e-01,-1.247322931885719299e-01,1.065815910696983337e-01,-1.248643323779106140e-01,6.581679452210664749e-03,-1.249963790178298950e-01,-9.341823309659957886e-02,-1.251284331083297729e-01,-1.934181451797485352e-01,-1.252604722976684570e-01,-1.935832053422927856e-01,-2.605840272735804319e-04,-1.937482655048370361e-01,1.247393116354942322e-01,-9.374833852052688599e-02,1.248713508248329163e-01,6.251567509025335312e-03,1.250033974647521973e-01,1.062514856457710266e-01,1.251354366540908813e-01,2.062513828277587891e-01,1.252674758434295654e-01
6.000000238418579102e-01,8.957510814070701599e-03,6.860612302261870354e-06,1.813508919440209866e-03,2.540887147188186646e-02,3.355111402925103903e-05,4.930608905851840973e-03,2.540889382362365723e-02,7.758144289255142212e-02,3.884917870163917542e-02,4.143366962671279907e-02,4.369378089904785156e-03,2.089571803808212280e-01,3.695621853694319725e-04,2.091838717460632324e-01,-1.246302276849746704e-01,1.091840416193008423e-01,-1.248115822672843933e-01,9.184199385344982147e-03,-1.249929293990135193e-01,-9.081563353538513184e-02,-1.251742839813232422e-01,-1.908154785633087158e-01,-1.253556311130523682e-01,-1.910421699285507202e-01,-3.558409516699612141e-04,-1.912688612937927246e-01,1.246439516544342041e-01,-9.126901626586914062e-02,1.248253062367439270e-01,8.730822242796421051e-03,1.250066459178924561e-01,1.087306588888168335e-01,1.251879930496215820e-01,2.087304890155792236e-01,1.253693401813507080e-01
7.000000476837158203e-01,1.190915144979953766e-02,1.221344518853584304e-05,2.385044470429420471e-03,2.951640821993350983e-02,5.352832886273972690e-05,5.715355277061462402e-03,2.951645664870738983e-02,7.741462439298629761e-02,3.876539319753646851e-02,4.107562452554702759e-02,-1.668184995651245117e-03,2.119085937738418579e-01,4.892218858003616333e-04,2.122067213058471680e-01,-1.245104223489761353e-01,1.122069954872131348e-01,-1.247489303350448608e-01,1.220728177577257156e-02,-1.249874308705329895e-01,-8.779244124889373779e-02,-1.252259314060211182e-01,-1.877921521663665771e-01,-1.254644244909286499e-01,-1.880902796983718872e-01,-4.647949826903641224e-04,-1.883884072303771973e-01,1.245348453521728516e-01,-8.838869631290435791e-02,1.247733533382415771e-01,1.161102112382650375e-02,1.250118613243103027e-01,1.116107404232025146e-01,1.252503693103790283e-01,2.116104662418365479e-01,1.254888623952865601e-01
8.000000119209289551e-01,1.526799611747264862e-02,2.022445369220804423e-05,3.031862201169133186e-03,3.358844295144081116e-02,8.011008321773260832e-05,6.468176841735839844e-03,3.358853980898857117e-02,7.699049264192581177e-02,3.855237737298011780e-02,4.072083532810211182e-02,-4.241287708282470703e-03,2.152670770883560181e-01,6.265959236770868301e-04,2.156460583209991455e-01,-1.243728324770927429e-01,1.156465187668800354e-01,-1.246760189533233643e-01,1.564697921276092529e-02,-1.249792054295539856e-01,-8.435256034135818481e-02,-1.252823919057846069e-01,-1.843520998954772949e-01,-1.255855709314346313e-01,-1.847310811281204224e-01,-5.861470708623528481e-04,-1.851100623607635498e-01,1.244132742285728455e-01,-8.511052280664443970e-02,1.247164607048034668e-01,1.488901395350694656e-02,1.250196546316146851e-01,1.148885563015937805e-01,1.253228336572647095e-01,2.148880958557128906e-01,1.256260126829147339e-01
9.000000357627868652e-01,1.903052628040313721e-02,3.163196015520952642e-05,3.751019015908241272e-03,3.762529417872428894e-02,1.140750537160784006e-04,7.191567681729793549e-03,3.762546554207801819e-02,7.641721516847610474e-02,3.826446831226348877e-02,4.036926850676536560e-02,-5.732789635658264160e-03,2.190291285514831543e-01,7.818340091034770012e-04,2.194980084896087646e-01,-1.242172867059707642e-01,1.194987073540687561e-01,-1.245923861861228943e-01,1.949940249323844910e-02,-1.249674856662750244e-01,-8.049989491701126099e-02,-1.253425925970077515e-01,-1.804991960525512695e-01,-1.257176846265792847e-01,-1.809680759906768799e-01,-7.185700815171003342e-04,-1.814369559288024902e-01,1.242805570363998413e-01,-8.143765479326248169e-02,1.246556565165519714e-01,1.856165006756782532e-02,1.250307559967041016e-01,1.185609474778175354e-01,1.254058629274368286e-01,2.185602486133575439e-01,1.257809549570083618e-01
